Order_ID,Order_Date,Branch,Customer_ID,Customer_Name,Gender,City,Product_Category,Product_Name,Brand,Quantity,Unit_Price,Discount_Percent,Sales,Cost,Profit,Payment_Method,Salesperson,Rating
ORD10554,15/10/2025,Johar Town,C1382,Ayesha Butt,Female,Lahore,Stationery,Notebook,Dollar,3,180,10,486,360,126,Cash,Ahmed,4.1
ORD10555,13/09/2025,Gulberg,C1757,Fatima Iqbal,Female,Lahore,Beverages,Coca Cola 1.5L,Coca-Cola,3,220,5,627,510,117,Easypaisa,Bilal,5
ORD10556,21/10/2025,DHA,C1706,Ahmed Chaudhry,Male,Lahore,Stationery,Notebook,Dollar,5,180,15,765,600,165,Debit Card,Ali,4
ORD10557,25/07/2025,Gulberg,C1335,Ali Malik,Male,Lahore,Bakery,Bread,Dawn,4,120,10,432,320,112,Credit Card,Hassan,3.5
ORD10558,03/10/2025,Model Town,C1200,Ayesha Iqbal,Male,Lahore,Home,Shampoo,Sunsilk,1,620,20,496,500,-4,Credit Card,Hamza,3.7
ORD10559,07/08/2025,DHA,C1354,Hamza Raza,Female,Lahore,Electronics,Keyboard,A4Tech,3,2800,0,8400,6600,1800,JazzCash,Ali,3.8
ORD10560,16/08/2025,Johar Town,C1746,Umar Sheikh,Male,Lahore,Stationery,Pen,Dollar,4,60,10,216,140,76,JazzCash,Ali,3.7
ORD10561,05/06/2025,Wapda Town,C1775,Umar Ahmed,Male,Lahore,Home,Shampoo,Sunsilk,3,620,0,1860,1500,360,Easypaisa,Bilal,4.1
ORD10562,12/10/2025,Johar Town,C1191,Umar Raza,Female,Lahore,Home,Shampoo,Sunsilk,5,620,5,2945,2500,445,Cash,Bilal,4.8
ORD10563,05/06/2025,Gulberg,C1003,Usman Raza,Female,Lahore,Home,Shampoo,Sunsilk,4,620,5,2356,2000,356,Easypaisa,Ali,4.5
ORD10564,28/05/2025,Gulberg,C1123,Bilal Chaudhry,Male,Lahore,Home,Detergent 1kg,Surf Excel,4,850,5,3230,2720,510,JazzCash,Zain,4.4
ORD10565,17/10/2025,DHA,C1525,Maryam Khan,Female,Lahore,Home,Soap,Lux,4,180,0,720,520,200,Debit Card,Ahmed,3.7
ORD10566,25/08/2025,Gulberg,C1280,Hamza Sheikh,Female,Lahore,Stationery,Notebook,Dollar,3,180,5,513,360,153,Cash,Bilal,3.9
ORD10567,24/11/2025,Wapda Town,C1771,Usman Iqbal,Female,Lahore,Grocery,Cooking Oil 1L,Dalda,2,650,0,1300,1040,260,Credit Card,Bilal,4.5
ORD10568,19/12/2025,DHA,C1148,Ali Butt,Female,Lahore,Electronics,Mouse,Logitech,5,1800,20,7200,7000,200,Credit Card,Umar,4.1
ORD10569,25/03/2025,Johar Town,C1193,Fatima Ahmed,Female,Lahore,Grocery,Cooking Oil 1L,Dalda,2,650,20,1040,1040,0,Easypaisa,Ali,3.7
ORD10570,09/03/2025,DHA,C1143,Ayesha Iqbal,Male,Lahore,Grocery,Tea 475g,Tapal,3,980,10,2646,2460,186,Credit Card,Ahmed,4.6
ORD10571,02/03/2025,DHA,C1129,Hassan Butt,Male,Lahore,Beverages,Pepsi 1.5L,Pepsi,2,220,5,418,340,78,Easypaisa,Ali,3.6
ORD10572,05/09/2025,Gulberg,C1676,Fatima Khan,Female,Lahore,Home,Detergent 1kg,Surf Excel,2,850,0,1700,1360,340,Cash,Bilal,3.6
ORD10573,04/06/2025,Wapda Town,C1211,Sara Malik,Male,Lahore,Stationery,Notebook,Dollar,1,180,0,180,120,60,Credit Card,Ahmed,3.6
ORD10574,23/05/2025,Wapda Town,C1800,Maryam Malik,Male,Lahore,Bakery,Cookies,LU,3,250,5,712.5,540,172.5,Cash,Ahmed,4.3
ORD10575,09/04/2025,Gulberg,C1220,Fatima Chaudhry,Female,Lahore,Electronics,Mouse,Logitech,5,1800,0,9000,7000,2000,JazzCash,Usman,4.2
ORD10576,24/02/2025,Johar Town,C1527,Hassan Sheikh,Male,Lahore,Beverages,Coca Cola 1.5L,Coca-Cola,4,220,15,748,680,68,Credit Card,Ali,4.2
ORD10577,24/09/2025,Wapda Town,C1740,Ali Ahmed,Female,Lahore,Beverages,Coca Cola 1.5L,Coca-Cola,3,220,10,594,510,84,Easypaisa,Ali,4.1
ORD10578,22/08/2025,Johar Town,C1568,Umar Raza,Female,Lahore,Bakery,Cake,Gourmet,3,900,15,2295,2100,195,Debit Card,Ali,4.8
ORD10579,01/09/2025,Model Town,C1689,Ahmed Sheikh,Female,Lahore,Stationery,Pen,Dollar,2,60,0,120,70,50,JazzCash,Ali,3.7
ORD10580,22/07/2025,Johar Town,C1067,Hamza Malik,Female,Lahore,Home,Shampoo,Sunsilk,5,620,0,3100,2500,600,Debit Card,Hamza,3.7
ORD10581,06/08/2025,Wapda Town,C1280,Zain Sheikh,Female,Lahore,Stationery,Pen,Dollar,3,60,20,144,105,39,Easypaisa,Hamza,5
ORD10582,19/09/2025,Gulberg,C1257,Ayesha Chaudhry,Male,Lahore,Electronics,Mouse,Logitech,4,1800,0,7200,5600,1600,Debit Card,Ahmed,3.6
ORD10583,28/01/2025,Model Town,C1620,Zain Iqbal,Male,Lahore,Grocery,Tea 475g,Tapal,1,980,5,931,820,111,Credit Card,Ali,4.6
ORD10584,05/12/2025,DHA,C1678,Ayesha Chaudhry,Female,Lahore,Bakery,Cookies,LU,4,250,5,950,720,230,JazzCash,Zain,4.7
ORD10585,04/10/2025,Gulberg,C1393,Ayesha Iqbal,Female,Lahore,Bakery,Bread,Dawn,1,120,15,102,80,22,Easypaisa,Umar,3.6
ORD10586,01/04/2025,Model Town,C1442,Usman Raza,Female,Lahore,Bakery,Cake,Gourmet,3,900,5,2565,2100,465,Easypaisa,Ali,4.4
ORD10587,09/09/2025,Model Town,C1488,Fatima Butt,Male,Lahore,Stationery,Marker,Dollar,5,120,20,480,400,80,Easypaisa,Bilal,4.2
ORD10588,13/07/2025,DHA,C1063,Ali Khan,Male,Lahore,Bakery,Cake,Gourmet,3,900,10,2430,2100,330,Credit Card,Zain,4.7
ORD10589,26/10/2025,Model Town,C1354,Hamza Sheikh,Female,Lahore,Grocery,Sugar 1kg,Shan,4,180,0,720,600,120,Cash,Hassan,3.9
ORD10590,28/11/2025,DHA,C1118,Hamza Butt,Male,Lahore,Electronics,Power Bank,Xiaomi,1,4500,0,4500,3600,900,JazzCash,Zain,3.6
ORD10591,03/12/2025,DHA,C1021,Maryam Chaudhry,Male,Lahore,Home,Shampoo,Sunsilk,5,620,15,2635,2500,135,Credit Card,Hamza,4.4
ORD10592,15/06/2025,Johar Town,C1345,Ayesha Iqbal,Male,Lahore,Bakery,Bread,Dawn,4,120,0,480,320,160,JazzCash,Bilal,4
ORD10593,12/08/2025,Johar Town,C1295,Bilal Khan,Female,Lahore,Beverages,Coca Cola 1.5L,Coca-Cola,1,220,20,176,170,6,JazzCash,Hamza,4.7
ORD10594,16/11/2025,Wapda Town,C1345,Bilal Ahmed,Female,Lahore,Stationery,Notebook,Dollar,5,180,0,900,600,300,Easypaisa,Hassan,4
ORD10595,09/02/2025,Model Town,C1680,Fatima Iqbal,Male,Lahore,Stationery,Pen,Dollar,5,60,10,270,175,95,Easypaisa,Hamza,3.9
ORD10596,21/09/2025,Gulberg,C1643,Maryam Butt,Female,Lahore,Home,Shampoo,Sunsilk,5,620,5,2945,2500,445,Debit Card,Umar,3.9
ORD10597,23/11/2025,Gulberg,C1535,Hassan Iqbal,Female,Lahore,Bakery,Cake,Gourmet,4,900,20,2880,2800,80,Debit Card,Hassan,3.7
ORD10598,17/12/2025,Gulberg,C1650,Hassan Sheikh,Female,Lahore,Electronics,Keyboard,A4Tech,4,2800,10,10080,8800,1280,Credit Card,Usman,3.9
ORD10599,04/11/2025,Johar Town,C1197,Ali Malik,Female,Lahore,Beverages,Coca Cola 1.5L,Coca-Cola,2,220,0,440,340,100,Easypaisa,Umar,4.3
ORD10600,12/08/2025,Johar Town,C1280,Usman Khan,Female,Lahore,Home,Shampoo,Sunsilk,1,620,5,589,500,89,Credit Card,Usman,4.5
ORD10601,22/01/2025,Gulberg,C1322,Sara Raza,Male,Lahore,Stationery,Pen,Dollar,1,60,0,60,35,25,Easypaisa,Zain,4.5
ORD10602,16/02/2025,Gulberg,C1585,Maryam Ahmed,Female,Lahore,Home,Shampoo,Sunsilk,2,620,5,1178,1000,178,Easypaisa,Ali,3.9
ORD10603,04/03/2025,Johar Town,C1434,Hassan Butt,Male,Lahore,Electronics,Keyboard,A4Tech,5,2800,15,11900,11000,900,Debit Card,Hassan,5
ORD10604,14/08/2025,Model Town,C1547,Hamza Ahmed,Female,Lahore,Home,Soap,Lux,5,180,0,900,650,250,JazzCash,Hamza,4.2
ORD10605,07/05/2025,DHA,C1316,Ali Khan,Male,Lahore,Electronics,Mouse,Logitech,3,1800,15,4590,4200,390,Debit Card,Bilal,4.3
ORD10606,08/06/2025,Wapda Town,C1243,Ayesha Sheikh,Male,Lahore,Stationery,Marker,Dollar,3,120,0,360,240,120,Easypaisa,Bilal,4
ORD10607,01/05/2025,DHA,C1786,Zain Sheikh,Male,Lahore,Electronics,Mouse,Logitech,2,1800,15,3060,2800,260,Credit Card,Ali,4.7
ORD10608,09/09/2025,Model Town,C1103,Usman Raza,Male,Lahore,Home,Shampoo,Sunsilk,4,620,10,2232,2000,232,Credit Card,Hamza,4.4
ORD10609,08/10/2025,Gulberg,C1657,Zain Butt,Female,Lahore,Stationery,Pen,Dollar,4,60,0,240,140,100,Debit Card,Ahmed,4.1
ORD10610,18/11/2025,Gulberg,C1162,Hassan Butt,Female,Lahore,Electronics,Keyboard,A4Tech,5,2800,0,14000,11000,3000,Credit Card,Umar,4.2
ORD10611,10/03/2025,DHA,C1204,Ahmed Sheikh,Female,Lahore,Electronics,Mouse,Logitech,5,1800,10,8100,7000,1100,Debit Card,Hamza,4.8
ORD10612,20/10/2025,Wapda Town,C1642,Hassan Ahmed,Female,Lahore,Beverages,Pepsi 1.5L,Pepsi,1,220,20,176,170,6,Debit Card,Bilal,4.6
ORD10613,28/03/2025,Wapda Town,C1267,Usman Ahmed,Female,Lahore,Grocery,Tea 475g,Tapal,5,980,15,4165,4100,65,Debit Card,Ali,3.5
ORD10614,27/09/2025,Johar Town,C1731,Hassan Malik,Female,Lahore,Home,Soap,Lux,4,180,0,720,520,200,Credit Card,Umar,4.1
ORD10615,09/08/2025,Johar Town,C1429,Usman Sheikh,Male,Lahore,Beverages,Nestle Water 1.5L,Nestle,2,90,10,162,120,42,Cash,Bilal,5
ORD10616,01/05/2025,Wapda Town,C1701,Zain Chaudhry,Male,Lahore,Bakery,Cookies,LU,2,250,10,450,360,90,Cash,Umar,3.7
ORD10617,15/06/2025,Model Town,C1754,Sara Raza,Male,Lahore,Stationery,Pen,Dollar,2,60,15,102,70,32,Cash,Ahmed,3.6
ORD10618,01/05/2025,Gulberg,C1006,Bilal Sheikh,Female,Lahore,Home,Soap,Lux,5,180,20,720,650,70,Easypaisa,Zain,3.7
ORD10619,14/10/2025,Wapda Town,C1505,Hamza Chaudhry,Male,Lahore,Grocery,Cooking Oil 1L,Dalda,3,650,5,1852.5,1560,292.5,Cash,Zain,4.6
ORD10620,10/08/2025,Gulberg,C1131,Ayesha Raza,Female,Lahore,Beverages,Coca Cola 1.5L,Coca-Cola,1,220,10,198,170,28,Easypaisa,Bilal,4.9
ORD10621,15/05/2025,Model Town,C1169,Hamza Chaudhry,Male,Lahore,Bakery,Cookies,LU,5,250,10,1125,900,225,JazzCash,Umar,3.6
ORD10622,18/03/2025,Model Town,C1267,Usman Chaudhry,Female,Lahore,Grocery,Cooking Oil 1L,Dalda,2,650,0,1300,1040,260,Cash,Umar,3.6
ORD10623,02/07/2025,Model Town,C1116,Maryam Butt,Male,Lahore,Stationery,Marker,Dollar,4,120,15,408,320,88,Credit Card,Ali,3.8
ORD10624,26/05/2025,Wapda Town,C1680,Sara Malik,Male,Lahore,Beverages,Pepsi 1.5L,Pepsi,5,220,10,990,850,140,JazzCash,Usman,4.1
ORD10625,09/02/2025,Gulberg,C1292,Zain Ahmed,Female,Lahore,Beverages,Coca Cola 1.5L,Coca-Cola,1,220,10,198,170,28,Credit Card,Ali,4.8
ORD10626,20/03/2025,Model Town,C1644,Bilal Khan,Female,Lahore,Grocery,Basmati Rice 5kg,Guard,4,3200,15,10880,10400,480,Cash,Umar,4
ORD10627,19/10/2025,DHA,C1057,Maryam Ahmed,Female,Lahore,Beverages,Pepsi 1.5L,Pepsi,1,220,10,198,170,28,Cash,Hamza,3.9
ORD10628,03/05/2025,Johar Town,C1398,Umar Raza,Male,Lahore,Home,Detergent 1kg,Surf Excel,1,850,5,807.5,680,127.5,Cash,Bilal,4.2
ORD10629,10/08/2025,DHA,C1682,Ahmed Iqbal,Male,Lahore,Stationery,Pen,Dollar,5,60,5,285,175,110,Easypaisa,Umar,4.8
ORD10630,01/09/2025,Gulberg,C1775,Umar Iqbal,Male,Lahore,Electronics,Power Bank,Xiaomi,5,4500,15,19125,18000,1125,Easypaisa,Hamza,3.6
ORD10631,20/09/2025,Model Town,C1540,Zain Ahmed,Female,Lahore,Electronics,Keyboard,A4Tech,2,2800,5,5320,4400,920,Easypaisa,Hamza,3.6
ORD10632,02/09/2025,Johar Town,C1536,Umar Raza,Male,Lahore,Electronics,Mouse,Logitech,2,1800,10,3240,2800,440,JazzCash,Ali,4.9
ORD10633,20/09/2025,Model Town,C1677,Maryam Raza,Female,Lahore,Grocery,Tea 475g,Tapal,4,980,0,3920,3280,640,Credit Card,Ali,4.7
ORD10634,09/01/2025,Model Town,C1047,Ahmed Sheikh,Female,Lahore,Grocery,Tea 475g,Tapal,2,980,5,1862,1640,222,Credit Card,Umar,4.6
ORD10635,19/08/2025,Johar Town,C1190,Ahmed Raza,Male,Lahore,Bakery,Cookies,LU,3,250,5,712.5,540,172.5,Easypaisa,Ahmed,3.5
ORD10636,01/03/2025,Model Town,C1674,Maryam Chaudhry,Female,Lahore,Grocery,Cooking Oil 1L,Dalda,4,650,15,2210,2080,130,JazzCash,Zain,4.5
ORD10637,20/12/2025,Johar Town,C1139,Ali Malik,Male,Lahore,Stationery,Pen,Dollar,3,60,0,180,105,75,Cash,Hassan,4.8
ORD10638,18/04/2025,Model Town,C1642,Fatima Malik,Male,Lahore,Home,Shampoo,Sunsilk,2,620,5,1178,1000,178,Credit Card,Umar,3.7
ORD10639,05/08/2025,Model Town,C1497,Ayesha Khan,Female,Lahore,Grocery,Basmati Rice 5kg,Guard,2,3200,5,6080,5200,880,JazzCash,Hassan,3.8
ORD10640,19/10/2025,Gulberg,C1646,Maryam Sheikh,Female,Lahore,Home,Detergent 1kg,Surf Excel,3,850,0,2550,2040,510,Easypaisa,Bilal,3.6
ORD10641,24/07/2025,Model Town,C1238,Maryam Khan,Male,Lahore,Home,Shampoo,Sunsilk,5,620,20,2480,2500,-20,Easypaisa,Zain,4.3
ORD10642,18/05/2025,Model Town,C1638,Zain Iqbal,Female,Lahore,Stationery,Pen,Dollar,4,60,0,240,140,100,Easypaisa,Ahmed,3.7
ORD10643,09/04/2025,Wapda Town,C1225,Sara Iqbal,Female,Lahore,Home,Soap,Lux,4,180,5,684,520,164,Debit Card,Bilal,4.6
ORD10644,19/07/2025,Johar Town,C1637,Hassan Raza,Male,Lahore,Home,Shampoo,Sunsilk,3,620,15,1581,1500,81,Easypaisa,Usman,3.8
ORD10645,22/03/2025,Model Town,C1311,Hassan Malik,Male,Lahore,Bakery,Cookies,LU,1,250,15,212.5,180,32.5,Cash,Zain,4.8
ORD10646,02/07/2025,Gulberg,C1066,Hamza Sheikh,Male,Lahore,Stationery,Notebook,Dollar,2,180,20,288,240,48,JazzCash,Hassan,3.7
ORD10647,25/04/2025,Gulberg,C1789,Fatima Raza,Male,Lahore,Home,Soap,Lux,3,180,10,486,390,96,JazzCash,Ali,4.6
ORD10648,13/08/2025,Wapda Town,C1105,Fatima Khan,Male,Lahore,Home,Detergent 1kg,Surf Excel,1,850,20,680,680,0,Debit Card,Ali,4.8
ORD10649,05/07/2025,Wapda Town,C1511,Maryam Ahmed,Male,Lahore,Beverages,Nestle Water 1.5L,Nestle,3,90,15,229.5,180,49.5,Credit Card,Zain,4.7
ORD10650,04/03/2025,Johar Town,C1486,Hamza Raza,Male,Lahore,Beverages,Coca Cola 1.5L,Coca-Cola,4,220,0,880,680,200,Cash,Bilal,4.1
ORD10651,01/08/2025,Wapda Town,C1432,Hassan Butt,Female,Lahore,Electronics,Power Bank,Xiaomi,2,4500,5,8550,7200,1350,Easypaisa,Hamza,4.8
ORD10652,22/09/2025,Johar Town,C1789,Ali Ahmed,Male,Lahore,Stationery,Pen,Dollar,1,60,15,51,35,16,Credit Card,Zain,4.1
ORD10653,26/03/2025,Johar Town,C1589,Ali Raza,Female,Lahore,Home,Detergent 1kg,Surf Excel,4,850,0,3400,2720,680,Easypaisa,Bilal,4.6
ORD10654,10/06/2025,Wapda Town,C1151,Maryam Sheikh,Female,Lahore,Electronics,Mouse,Logitech,3,1800,20,4320,4200,120,Debit Card,Umar,4.5
ORD10655,29/11/2025,Gulberg,C1551,Hamza Sheikh,Male,Lahore,Home,Detergent 1kg,Surf Excel,3,850,0,2550,2040,510,JazzCash,Bilal,3.8
ORD10656,19/09/2025,Johar Town,C1024,Ali Raza,Male,Lahore,Bakery,Cookies,LU,5,250,10,1125,900,225,Credit Card,Hamza,5
ORD10657,26/02/2025,Wapda Town,C1363,Ahmed Khan,Male,Lahore,Stationery,Notebook,Dollar,3,180,10,486,360,126,Easypaisa,Bilal,4.4
ORD10658,03/01/2025,Wapda Town,C1732,Zain Malik,Female,Lahore,Home,Soap,Lux,2,180,20,288,260,28,Credit Card,Bilal,4.5
ORD10659,21/10/2025,Johar Town,C1108,Hamza Malik,Female,Lahore,Stationery,Notebook,Dollar,4,180,20,576,480,96,Easypaisa,Ali,3.7
ORD10660,06/08/2025,Model Town,C1134,Ayesha Malik,Female,Lahore,Home,Detergent 1kg,Surf Excel,1,850,0,850,680,170,Cash,Zain,4.5
ORD10661,26/07/2025,DHA,C1599,Ayesha Sheikh,Female,Lahore,Bakery,Cake,Gourmet,5,900,15,3825,3500,325,Easypaisa,Hamza,4.7
ORD10662,15/03/2025,Johar Town,C1722,Fatima Ahmed,Male,Lahore,Bakery,Bread,Dawn,4,120,15,408,320,88,Easypaisa,Umar,3.5
ORD10663,22/03/2025,Model Town,C1113,Ahmed Iqbal,Female,Lahore,Bakery,Cookies,LU,1,250,20,200,180,20,Cash,Usman,3.7
ORD10664,06/06/2025,Gulberg,C1147,Usman Sheikh,Male,Lahore,Electronics,Keyboard,A4Tech,3,2800,15,7140,6600,540,Credit Card,Bilal,3.8
ORD10665,08/09/2025,Gulberg,C1046,Umar Chaudhry,Female,Lahore,Grocery,Basmati Rice 5kg,Guard,5,3200,10,14400,13000,1400,JazzCash,Umar,4.9
ORD10666,13/07/2025,Johar Town,C1517,Zain Chaudhry,Female,Lahore,Home,Shampoo,Sunsilk,5,620,5,2945,2500,445,Easypaisa,Usman,4.8
ORD10667,16/06/2025,Model Town,C1348,Fatima Khan,Female,Lahore,Grocery,Tea 475g,Tapal,4,980,5,3724,3280,444,Credit Card,Ali,4.8
ORD10668,29/12/2025,Wapda Town,C1088,Hassan Khan,Male,Lahore,Grocery,Sugar 1kg,Shan,5,180,0,900,750,150,Easypaisa,Ahmed,3.7
ORD10669,30/09/2025,Johar Town,C1723,Sara Chaudhry,Male,Lahore,Beverages,Pepsi 1.5L,Pepsi,3,220,5,627,510,117,JazzCash,Zain,4.1
ORD10670,24/01/2025,Johar Town,C1425,Ali Iqbal,Female,Lahore,Home,Detergent 1kg,Surf Excel,3,850,15,2167.5,2040,127.5,Credit Card,Ali,3.7
ORD10671,20/02/2025,Johar Town,C1262,Ahmed Butt,Female,Lahore,Bakery,Bread,Dawn,3,120,5,342,240,102,Easypaisa,Usman,3.6
ORD10672,16/06/2025,Model Town,C1102,Hamza Butt,Female,Lahore,Beverages,Pepsi 1.5L,Pepsi,1,220,10,198,170,28,Credit Card,Bilal,4.1
ORD10673,03/03/2025,Wapda Town,C1243,Ayesha Sheikh,Male,Lahore,Grocery,Cooking Oil 1L,Dalda,2,650,20,1040,1040,0,Credit Card,Ahmed,4
ORD10674,11/10/2025,Model Town,C1649,Hassan Khan,Female,Lahore,Home,Detergent 1kg,Surf Excel,4,850,0,3400,2720,680,JazzCash,Ali,3.9
ORD10675,12/10/2025,Model Town,C1457,Ahmed Malik,Male,Lahore,Stationery,Notebook,Dollar,3,180,20,432,360,72,Credit Card,Usman,4.7
ORD10676,03/10/2025,Gulberg,C1476,Sara Raza,Male,Lahore,Home,Shampoo,Sunsilk,4,620,0,2480,2000,480,Cash,Ahmed,4.9
ORD10677,04/09/2025,DHA,C1648,Hassan Raza,Male,Lahore,Electronics,Power Bank,Xiaomi,3,4500,15,11475,10800,675,Debit Card,Ali,4
ORD10678,22/07/2025,DHA,C1443,Hassan Iqbal,Female,Lahore,Stationery,Notebook,Dollar,2,180,20,288,240,48,Credit Card,Umar,3.9
ORD10679,06/12/2025,Wapda Town,C1337,Ali Butt,Male,Lahore,Electronics,Keyboard,A4Tech,2,2800,15,4760,4400,360,JazzCash,Umar,3.5
ORD10680,05/01/2025,Model Town,C1781,Umar Ahmed,Male,Lahore,Stationery,Notebook,Dollar,4,180,20,576,480,96,JazzCash,Ahmed,4.8
ORD10681,10/12/2025,Model Town,C1616,Hamza Sheikh,Male,Lahore,Home,Shampoo,Sunsilk,1,620,10,558,500,58,Cash,Ali,4.2
ORD10682,09/04/2025,DHA,C1697,Maryam Iqbal,Male,Lahore,Home,Detergent 1kg,Surf Excel,2,850,0,1700,1360,340,Cash,Bilal,4.7
ORD10683,24/04/2025,DHA,C1505,Maryam Malik,Male,Lahore,Beverages,Coca Cola 1.5L,Coca-Cola,3,220,0,660,510,150,Debit Card,Hamza,3.7
ORD10684,23/05/2025,Wapda Town,C1199,Zain Butt,Male,Lahore,Bakery,Cake,Gourmet,4,900,5,3420,2800,620,JazzCash,Usman,4.6
ORD10685,07/03/2025,DHA,C1197,Zain Khan,Female,Lahore,Electronics,Power Bank,Xiaomi,2,4500,20,7200,7200,0,JazzCash,Umar,3.5
ORD10686,07/08/2025,Model Town,C1417,Bilal Ahmed,Female,Lahore,Stationery,Marker,Dollar,1,120,10,108,80,28,Easypaisa,Zain,4.3
ORD10687,23/01/2025,Model Town,C1546,Ayesha Iqbal,Male,Lahore,Stationery,Notebook,Dollar,1,180,10,162,120,42,Easypaisa,Hassan,4
ORD10688,20/10/2025,Johar Town,C1202,Usman Iqbal,Female,Lahore,Grocery,Cooking Oil 1L,Dalda,4,650,0,2600,2080,520,Cash,Ali,3.5
ORD10689,10/08/2025,Gulberg,C1485,Hassan Iqbal,Male,Lahore,Grocery,Sugar 1kg,Shan,3,180,5,513,450,63,Credit Card,Hassan,4.9
ORD10690,04/11/2025,Wapda Town,C1128,Ahmed Khan,Male,Lahore,Bakery,Cookies,LU,1,250,15,212.5,180,32.5,Easypaisa,Zain,4.8
ORD10691,22/12/2025,Gulberg,C1309,Sara Sheikh,Male,Lahore,Grocery,Cooking Oil 1L,Dalda,1,650,15,552.5,520,32.5,Cash,Ahmed,4.3
ORD10692,31/05/2025,Model Town,C1239,Sara Khan,Female,Lahore,Home,Soap,Lux,1,180,20,144,130,14,Easypaisa,Umar,4.7
ORD10693,14/11/2025,Model Town,C1530,Hamza Malik,Male,Lahore,Bakery,Bread,Dawn,3,120,0,360,240,120,Cash,Ahmed,4.4
ORD10694,04/02/2025,Wapda Town,C1263,Hamza Sheikh,Female,Lahore,Bakery,Bread,Dawn,5,120,5,570,400,170,JazzCash,Umar,3.8
ORD10695,12/03/2025,Wapda Town,C1447,Fatima Iqbal,Female,Lahore,Grocery,Basmati Rice 5kg,Guard,2,3200,10,5760,5200,560,JazzCash,Usman,3.7
ORD10696,08/06/2025,Gulberg,C1531,Sara Butt,Male,Lahore,Bakery,Cookies,LU,3,250,10,675,540,135,Debit Card,Ahmed,4.1
ORD10697,11/04/2025,DHA,C1194,Zain Chaudhry,Female,Lahore,Beverages,Nestle Water 1.5L,Nestle,2,90,0,180,120,60,JazzCash,Zain,4.8
ORD10698,17/10/2025,DHA,C1167,Ahmed Chaudhry,Male,Lahore,Electronics,Power Bank,Xiaomi,3,4500,15,11475,10800,675,Easypaisa,Hassan,4.9
ORD10699,24/11/2025,Wapda Town,C1219,Hassan Chaudhry,Female,Lahore,Beverages,Nestle Water 1.5L,Nestle,2,90,15,153,120,33,Easypaisa,Hassan,4.1
ORD10700,04/01/2025,Gulberg,C1569,Ahmed Butt,Female,Lahore,Electronics,Mouse,Logitech,1,1800,10,1620,1400,220,Easypaisa,Hassan,4.4
ORD10701,04/07/2025,DHA,C1179,Hassan Raza,Male,Lahore,Grocery,Basmati Rice 5kg,Guard,2,3200,5,6080,5200,880,Credit Card,Hassan,3.8
ORD10702,12/01/2025,Johar Town,C1389,Zain Ahmed,Female,Lahore,Beverages,Coca Cola 1.5L,Coca-Cola,1,220,0,220,170,50,Debit Card,Bilal,4.2
ORD10703,09/07/2025,Wapda Town,C1445,Maryam Ahmed,Male,Lahore,Electronics,Power Bank,Xiaomi,2,4500,20,7200,7200,0,Debit Card,Usman,4.7
ORD10704,09/04/2025,Wapda Town,C1440,Zain Malik,Male,Lahore,Bakery,Cookies,LU,3,250,10,675,540,135,JazzCash,Hassan,4.8
ORD10705,31/05/2025,DHA,C1130,Fatima Chaudhry,Male,Lahore,Beverages,Coca Cola 1.5L,Coca-Cola,2,220,0,440,340,100,Cash,Umar,4.7
ORD10706,11/11/2025,Wapda Town,C1384,Ayesha Chaudhry,Male,Lahore,Grocery,Cooking Oil 1L,Dalda,5,650,15,2762.5,2600,162.5,Credit Card,Zain,4.3
ORD10707,05/09/2025,Wapda Town,C1411,Zain Khan,Male,Lahore,Stationery,Pen,Dollar,4,60,10,216,140,76,Debit Card,Hassan,4.2
ORD10708,01/05/2025,Model Town,C1586,Usman Iqbal,Female,Lahore,Home,Detergent 1kg,Surf Excel,3,850,15,2167.5,2040,127.5,JazzCash,Ali,3.7
ORD10709,13/02/2025,Johar Town,C1598,Ali Chaudhry,Female,Lahore,Electronics,Keyboard,A4Tech,5,2800,10,12600,11000,1600,Easypaisa,Umar,4.2
ORD10710,29/07/2025,Model Town,C1026,Usman Chaudhry,Male,Lahore,Electronics,Keyboard,A4Tech,3,2800,10,7560,6600,960,Credit Card,Ali,4
ORD10711,12/02/2025,Gulberg,C1284,Hassan Ahmed,Male,Lahore,Electronics,Power Bank,Xiaomi,5,4500,20,18000,18000,0,Cash,Zain,3.6
ORD10712,13/04/2025,DHA,C1764,Zain Raza,Male,Lahore,Electronics,Mouse,Logitech,3,1800,10,4860,4200,660,JazzCash,Usman,5
ORD10713,06/10/2025,DHA,C1414,Umar Khan,Female,Lahore,Electronics,Mouse,Logitech,3,1800,10,4860,4200,660,JazzCash,Usman,4.8
ORD10714,27/04/2025,Johar Town,C1529,Sara Chaudhry,Female,Lahore,Beverages,Nestle Water 1.5L,Nestle,2,90,15,153,120,33,Credit Card,Ali,4
ORD10715,07/04/2025,Model Town,C1461,Fatima Khan,Female,Lahore,Home,Shampoo,Sunsilk,4,620,5,2356,2000,356,Debit Card,Usman,4
ORD10716,05/01/2025,Johar Town,C1430,Umar Sheikh,Female,Lahore,Home,Shampoo,Sunsilk,3,620,10,1674,1500,174,Credit Card,Ahmed,4.4
ORD10717,17/01/2025,Wapda Town,C1623,Sara Sheikh,Female,Lahore,Beverages,Pepsi 1.5L,Pepsi,3,220,20,528,510,18,Debit Card,Hamza,3.6
